source,target,weight
0xe5e9,0x7a94,25
0x01bc5f,0x1585,33
0x013984,0x20c6,16
0x01156e,0x0177ec,17
0x7099,0xcc9c,12
0x73f5,0x73e6,41
0x010a7e,0xf7,24
0xebd0,0x01a577,11
0x010493,0x0174f8,72
0xf97e,0x01b8ff,32
0xb4b9,0xf7,12
0x01bafd,0x017373,17
0x01aa0e,0x4e50,16
0xf688,0x0174f8,24
0x5369,0xf7,19
0xbcf5,0x3ecf,16
0xdd6d,0x0174f8,16
0x7993,0x5811,57
0x0247,0x0174f8,40
0x01dd49,0x4ac4,11
0xbd28,0x20c6,16
0x4404,0xf7,12
0x0195e3,0xb8c3,28
0xc0e4,0xf7,30
0xfae9,0x016e04,31
0x0500,0x01b8ff,11
0xd5ed,0x0d97,11
0x86ff,0x9a67,32
0x9358,0x01b8ff,16
0x01650f,0x20c6,16
0x0164fe,0x0112bc,16
0x018b24,0xb8c3,26
0x62ae,0x20c6,16
0xb891,0x01b8ff,16
0x01644e,0x7a94,11
0xc033,0x20c6,19
0x011c0a,0x0174f8,11
0x9dbb,0x3a0e,124
0x5393,0xf7,11
0x7b2d,0x0174f8,17
0x019125,0x01b8ff,24
0x01bc42,0x20c6,16
0x012f18,0xf7,24
0x909b,0xf7,12
0x012836,0x0165a4,11
0x014d9a,0xe01b,11
0x5bef,0x20c6,16
0xf32e,0x0174f8,24
0x012931,0x3a0e,12
0x9096,0x75a8,26
0x9270,0x20c6,16
0x907e,0x5811,12
0xfa36,0xfa3b,12
0xf47c,0x01b8ff,16
0xbe5d,0x0174f8,113
0x010a7e,0x3ecf,20
0x9589,0x955b,19
0xbe27,0xd819,16
0x013f91,0xf7,12
0x4e97,0xf7,12
0xf52f,0x8fc3,24
0x86ff,0x015fff,16
0x01834f,0x0174f8,11
0x010448,0x0134d9,49
0x0180c0,0x1585,12
0x2061,0x01d083,17
0x8df4,0xf7,12
0x011f55,0x713e,81
0x0e69,0x20c6,11
0x017e24,0xf7,11
0x0136b6,0x1585,133
0xa4f4,0x0174f8,11
0xc30b,0x0177ec,16
0x794a,0x01b8ff,16
0x014fac,0x0174f8,48
0xd51f,0x16c5,15
0x99cf,0x9ad4,16
0x018a46,0x016db0,16
0x017aeb,0x0174f8,119
0x871f,0x8bd5,16
0x1f71,0x20c6,32
0x3a3b,0x1585,17
0x01b2e8,0xa26e,25
0xd50b,0xd819,19
0x650d,0x1585,16
0x012931,0xd819,16
0xbb1f,0x20c6,16
0x01ae09,0x01a577,32
0xd5ed,0x01a577,11
0x015f57,0x0d97,17
0x01a211,0x1585,25
0x10ba,0x20c6,24
0x018a4c,0x713e,32
0x01296e,0x7b6c,11
0x603b,0xf7,17
0xbf1d,0x01b8ff,32
0x7d99,0xf7,17
0x012a69,0x4e50,16
0x013356,0x01b8ff,16
0x01d362,0x01cfd4,17
0x013a46,0x0174f8,32
0x48d3,0x7b6c,11
0x018759,0x1585,57
0x012e07,0x0174f8,113
0x01a44f,0x5811,105
0x19bc,0x018d0c,24
0x72e2,0x0d97,180
0x4f5c,0x01a577,12
0x012c67,0x7a94,17
0x0136c9,0x01b8ff,16
0x6acb,0xba79,13
0xc4b5,0xf7,12
0x016387,0xa26e,25
0x01b45b,0x01b40d,17
0x80b8,0x5811,113
0x6279,0xcc85,12
0x0154e7,0x1585,24
0x3008,0x0174f8,11
0x0a29,0x713e,23
0x486a,0x01ad2c,17
0x01ace7,0x01b8ff,11
0x0152a4,0x6a8d,12
0x4236,0x7b6c,12
0xf4f8,0x0174f8,11
0x22e3,0x20c6,11
0x930a,0x89c2,18
0x78f8,0x0174f8,59
0x014e59,0x01ad2c,17
0x01d32d,0x014c26,17
0x014391,0x01b8ff,11
0x010e24,0x01a577,16
0x016a1f,0x713e,13
0x018a18,0x713e,11
0xec57,0x0174f8,14
0x01012a,0x9ad4,17
0x4efc,0x11e3,15
0xe756,0x713e,16
0x6b61,0xf7,12
0x05,0x713e,91
0x0169c2,0x0174f8,89
0x015149,0x01822c,16
0xbc35,0x0174f8,17
0x1d33,0xf7,24
0x9117,0xf7,15
0x11c1,0x01a577,12
0x626d,0x0174f8,11
0x01534a,0x20c6,16
0x8e47,0x01b40d,16
0x0149ef,0x1585,17
0x010cdc,0xf7,16
0x3ae4,0xf7,29
0x01b2c0,0xf7,19
0x3acc,0xcb27,11
0x0156d9,0xd819,25
0x43c6,0xed9e,11
0x019287,0x126d,17
0xace3,0x01a577,11
0x6f05,0xa26e,41
0x0103ef,0x0174f8,32
0x011beb,0x0174f8,111
0x73b1,0x20c6,12
0xcc7d,0xcc85,86
0x018df2,0x713e,14
0xeec6,0x1585,24
0x018657,0x713e,40
0x011561,0xac82,168
0x014a58,0x01a577,23
0xdab3,0x0174f8,14
0x0156f0,0x015e29,16
0x01aeaf,0x01a577,16
0x012ee8,0x713e,12
0x1773,0x713e,25
0x017c11,0x7b6c,40
0xbe09,0x01b8ff,11
0x010016,0x01b8ff,12
0x8be8,0x01a577,11
0xfa3d,0xfa3b,28
0x01b4df,0xf7,33
0xd481,0x1585,32
0x876d,0x0174f8,57
0xc2d3,0x0578,124
0x67a5,0xcb27,32
0x9871,0x955b,24
0x6cd0,0x20c6,16
0xef03,0x0174f8,24
0xe50b,0xf7,12
0x0786,0x010efd,16
0x01702c,0xf7,16
0x9b4e,0xff1b,11
0x01439b,0x20c6,16
0x3565,0x7b6c,16
0x01014f,0x0174f8,456
0x01aeae,0x9993,17
0xd4aa,0x0177ec,11
0x3c67,0x01b8ff,16
0x0146,0xf7,10
0x0154e7,0x48c5,16
0xa07f,0x0174f8,11
0x019704,0x5811,16
0x71c5,0x01b8ff,16
0xbfbf,0xf7,11
0xf19a,0xbc4a,12
0x01ac2f,0x4d19,35
0x01baeb,0xdd,16
0x016d59,0x0174f8,177
0x01721f,0x0174f8,16
0x40d2,0xf7,18
0x0129e5,0x20c6,78
0xf05c,0x01ad2c,17
0xb465,0x713e,34
0x1261,0x20c6,32
0xfec0,0x0174f8,209
0xf96f,0x01b8ff,16
0xa2b8,0xed9e,13
0x019f84,0xf7,11
0xbb02,0x20c6,11
0x01dbe2,0x20c6,11
0x014553,0xf7,24
0x34dd,0xbd40,23
0x1d7e,0x01a55d,11
0x013b04,0x01a577,16
0x48ce,0x013489,17
0x011976,0x0174f8,82
0x010f00,0x1585,17
0x03d9,0x4e50,12
0x01289e,0x2a29,12
0x01baeb,0x014723,24
0x7406,0x73e7,12
0xacda,0x01a577,11
0x127b,0xf7,21
0x017084,0xf7,11
0x0187f9,0x7b6c,12
0x0195bd,0x20c6,11
0x014652,0xdd6e,11
0x2eae,0xf7,16
0x9f4b,0x95e4,16
0x02ac,0xf7,24
0x02c7,0xd58a,17
0x86c5,0x7a94,28
0xe588,0xf7,12
0xf4c5,0x01b8ff,16
0x017fbf,0x20c6,16
0xa96c,0xd58a,17
0xce91,0xf7,11
0x2a86,0x01a577,11
0x1f32,0x01b8ff,12
0x5ee7,0x20c6,17
0x017203,0xa09d,115
0x35ee,0x0174f8,151
0x7990,0x01b8ff,16
0xbcc1,0x01a577,11
0x6c60,0x4e50,12
0x019c,0xf7,12
0x3961,0x7b6c,11
0x34ee,0x0174f8,24
0x623b,0x1585,12
0xbb5b,0x733a,17
0x1e12,0xf7,11
0xeeb1,0x20c6,27
0x749c,0x1585,20
0x3dd8,0xf7,11
0x012603,0xeaa6,17
0xbcbf,0x1585,11
0xc61d,0x20c6,16
0xbe27,0x1585,88
0xeb3c,0x0174f8,148
0xbfc7,0x713e,11
0x018e,0x01b8ff,31
0x509a,0xf7,12
0x016791,0xf7,24
0x016667,0x01a577,16
0xa9a3,0x713e,16
0x51c2,0x013489,25
0x5f93,0xf7,11
0x530b,0x0174f8,58
0x016edd,0x01b8ff,33
0xcc9d,0xcc9c,23
0x01b98a,0x01b8ff,24
0x013513,0x0108cf,25
0xcbec,0x01b8ff,32
0xd523,0x0174f8,17
0x15b3,0xdd6e,11
0x5670,0xf7,23
0x0123ca,0x1585,17
0x0274,0x713e,109
0x5b2c,0x5811,215
0x015f50,0x1585,97
0x39b9,0xf7,12
0x6fec,0xf7,11
0x0177ce,0x01b8ff,24
0x018f85,0x20c6,16
0x010448,0x01704e,49
0x9da4,0x0177ec,17
0xc457,0xcb27,16
0x01515d,0x7b6c,25
0x66f1,0x7b6c,11
0x0178e1,0x713e,17
0x3300,0xf7,20
0x096d,0x20c6,16
0x0173d6,0x713e,45
0x01baeb,0x0578,16
0xd07d,0x01b8ff,25
0x0184d9,0x01210d,65
0x379d,0xf7,19
0xc03b,0x01b8ff,32
0xf3bd,0xb8c3,12
0xfa37,0xfa3b,28
0x6ab2,0x015907,11
0x8747,0x9ad4,16
0x014a8b,0x0136a4,17
0x01caa7,0xbd78,11
0xe732,0x016db0,11
0x8c3a,0x018d0c,17
0xcd7b,0xf7,19
0xcbf2,0xcc9c,111
0x015bae,0xa26e,25
0xbb5b,0x0174f8,40
0x52be,0x01b8ff,16
0x011e04,0xf7,22
0x1811,0x20c6,24
0x0165ed,0x5811,16
0xfeaf,0x01b40d,11
0x01d28f,0x010510,17
0x7aea,0xf7,12
0x013110,0x5e,56
0xfd72,0xf7,11
0x79a0,0x01b8ff,24
0x01720e,0x20c6,16
0x6463,0xb8c3,10
0xb683,0x20c6,16
0x7153,0xd819,35
0x0176cf,0x0174f8,16
0x015d8b,0x016d47,17
0x0104cf,0x0174f8,56
0x01b32f,0x7a94,11
0x552c,0x1585,16
0x759a,0x0174f8,25
0x4231,0x7b6c,11
0x3927,0x01b8ff,25
0x01c5fe,0x01db11,12
0xc152,0x713e,11
0x0103e7,0x01b8ff,16
0x019484,0x713e,20
0x014b23,0x1585,26
0x014521,0xf7,16
0x01ce13,0x015e29,16
0x4cc9,0x01a577,11
0x7a14,0x0174f8,11
0xbdcb,0x95e4,11
0x907f,0x0145e0,17
0x018342,0xcc85,23
0x6015,0x0174f8,16
0x7618,0x1585,24
0x019d55,0x0174f8,79
0x0121d6,0x713e,28
0x014855,0x01b8ff,72
0x0167ca,0x01a577,11
0x01ae91,0x48c5,33
0x0514,0x01210d,15
0x7219,0xf7,12
0x01702c,0x0174f8,36
0xf20c,0xf20d,13
0x01a2bb,0x5811,11
0x1b74,0x713e,11
0x0164b1,0x3902,16
0x016b14,0x0174f8,145
0x0145f9,0x01b40d,20
0x013ba8,0x0136a4,17
0x01515d,0x0d97,17
0xb0b3,0xf7,11
0x9add,0xd819,15
0x99c0,0x01b8ff,16
0x6f08,0x20c6,16
0x012d91,0x20c6,16
0x1679,0xf7,32
0x014416,0x0174f8,90
0xc58a,0xed9e,529
0x0177c5,0x0174f8,11
0x1982,0x16c5,17
0x96b9,0x5811,17
0x916f,0xf7,12
0x014094,0xe01b,11
0x01b5f6,0x0136a4,16
0x027c,0xf7,11
0x01b732,0x01b8ff,24
0x01280c,0x01b8ff,11
0x0113af,0x5811,17
0x01b0aa,0xed9e,15
0x011310,0xf7,17
0x8145,0xf7,18
0x6d16,0xf7,12
0x5476,0xf7,11
0x0769,0xf7,27
0x47f7,0x1585,49
0x6186,0x01b8ff,16
0xc4b5,0x0174f8,19
0x87d9,0xed9e,19
0x1933,0x013489,25
0x016ff7,0x1585,48
0x017dd9,0xcc9c,12
0x0192ff,0x0174f8,39
0x015d1a,0xf7,12
0x0132ab,0xf7,12
0xa1d5,0x0177ec,17
0x149d,0x5811,12
0x017a02,0xf7,12
0x8f43,0x1585,59
0x7708,0xf7,22
0x016093,0x20c6,16
0x0167b5,0x01b9ca,44
0xa8ac,0x01a577,16
0x01baeb,0x27e6,16
0x01015c,0x0174f8,19
0xf6dd,0x4ac4,25
0x4fb9,0x01b8ff,16
0x01057d,0x0174f8,108
0x07ce,0x0174f8,32
0x0560,0xf7,17
0xbe6d,0x7b6c,29
0x01a1ec,0x01b8ff,16
0x01c034,0xf7,12
0x983d,0x955b,12
0xe8c4,0x0174f8,24
0xff32,0x0174f8,169
0x010ee4,0x0174f8,16
0x1773,0x3b73,24
0x1502,0x20c6,19
0x012bf5,0xf7,12
0x96a6,0x0174f8,81
0x01a7bb,0x0136a4,16
0x86ff,0x1585,96
0x013262,0x9ad4,28
0x01d202,0x3a0e,19
0x014fa7,0x013489,25
0x017c7a,0xed9e,18
0x51f3,0x0174f8,16
0x3f28,0xf7,16
0xa207,0x1585,11
0x4422,0x713e,16
0x0173ca,0x01a577,11
0x018924,0x014e01,17
0x0113f3,0x1585,11
0x011500,0xf7,20
0x426e,0x713e,40
0xb8b0,0x01b8ff,16
0x9ae8,0x20c6,24
0x010dcd,0x7b6c,11
0x6e83,0x7b6c,12
0x0596,0x1585,17
0x018d1b,0x0127c6,32
0x017b9c,0x01b8ff,16
0x0188b3,0xf7,19
0x0c9c,0x7b6c,11
0x017d7b,0xf7,11
0x011cbb,0x0174f8,11
0x9f24,0x713e,16
0x012d62,0xf7,15
0x0184a0,0x5811,49
0x013b78,0x0134d9,100
0x0124c4,0x0174f8,16
0xcdd4,0xb8c3,12
0x014724,0x01a577,20
0x0508,0xf7,31
0x0111da,0x0136a4,16
0x014753,0xf7,12
0x0177ec,0x0174f8,20
0x92da,0x01a577,11
0xea6c,0x0174f8,11
0x56b9,0xf7,12
0x01542f,0x0174f8,236
0x0127f5,0x20c6,24
0x015d3c,0x1585,14
0x017b6d,0x11e3,12
0x7c24,0xf7,12
0x2b19,0x1585,29
0x1da0,0x20c6,11
0x010c44,0x0174f8,130
0x01455c,0x0174f8,16
0x1087,0x5dfb,12
0x01d4d8,0x01cfd4,23
0x57e8,0x01a577,11
0xd865,0x01b8ff,16
0x1152,0x89c2,12
0xbfd3,0xf7,12
0xcd84,0xf7,12
0x017244,0x5811,20
0x01a8e3,0x0174f8,12
0xb7b1,0x20c6,24
0x019f90,0xf7,11
0x6d71,0xed9e,29
0xd9f5,0xd819,23
0x011e56,0xff1b,12
0xbcf0,0x0578,16
0x4284,0xf7,11
0x3d5f,0x01ad2c,17
0xac02,0x0174f8,11
0x01b3ac,0x0136a4,16
0x26ae,0x01b8ff,17
0x45bb,0x1585,17
0x012a8e,0x126d,16
0x55a9,0x20c6,16
0x017bd9,0x11e3,15
0x069a,0xcc85,78
0x01dd49,0xd58a,20
0x017ebb,0x16c5,20
0x011f4f,0x01704e,89
0x0102,0x20c6,16
0x01370e,0x0174f8,17
0x045f,0x713e,12
0x0152e6,0x013489,15
0x018e8f,0x5811,12
0x01a6c3,0x20c6,11
0xe2a2,0x018d0c,25
0x01399e,0x7b6c,16
0x08f9,0xf7,12
0x0125dc,0x4e50,11
0x096d,0x01a577,17
0x012035,0x1585,17
0x0106ee,0x1585,10
0x01915a,0xf7,12
0x01033d,0x7b6c,11
0x018bdf,0x4b5d,17
0x01dec7,0x20c6,19
0xd9cd,0x0174f8,36
0x67a5,0xf7,24
0x1332,0x0174f8,60
0x41ea,0x20c6,17
0x0194f0,0xf7,12
0x019d96,0xf944,12
0x019007,0x11e3,15
0x01b465,0x018d0c,16
0xd618,0x013489,17
0xe0a4,0x20c6,11
0xb6ad,0x01a577,11
0x0596,0xf7,14
0xe926,0xb8c3,23
0x010405,0x0134d9,65
0x5375,0xf7,11
0x015639,0x0165a4,16
0x84d7,0xf7,31
0x1b66,0x20c6,16
0x75b2,0xeaa6,11
0x01a3ca,0x01a577,11
0x01baeb,0x9548,16
0x01b7d2,0x01b8ff,11
0x010e7d,0xf7,34
0xff3a,0x0174f8,58
0xd481,0x013489,24
0xb6c6,0x0174f8,12
0xef68,0xcc9c,20
0xd4c5,0x1585,12
0x87df,0xed9e,272
0x011817,0x20c6,11
0x385c,0xf7,42
0xb1c8,0x4e50,236
0xbe27,0x017373,16
0x5373,0xf7,11
0x01da70,0x3a0e,12
0x017227,0x0174f8,16
0xcf00,0x20c6,44
0x0482,0xf7,12
0x3766,0x01a55d,11
0xf259,0x7b6c,16
0x01827f,0x0174f8,116
0x01815e,0x5811,19
0x7b18,0xf7,12
0xeeb1,0x7b6c,54
0xbd99,0x0174f8,16
0x183b,0x0174f8,65
0xd06b,0x016d47,25
0x86ff,0x3a0e,16
0x017087,0x01210d,108
0xb0d9,0x01b8ff,11
0x016d47,0x5811,24
0x014219,0x015e29,17
0xe36f,0x888f,20
0x4d22,0xf7,15
0x87fe,0xed9e,26
0x016891,0x0174f8,17
0x5245,0x1585,17
0x016901,0x01b8ff,12
0x012585,0x7a94,136
0x0147d1,0x713e,25
0x49b9,0x20c6,16
0xea61,0x1585,17
0x6a0e,0x7b6c,12
0x86ff,0x4e50,32
0x0127ba,0x016e31,17
0xa1d3,0xff1b,12
0x4771,0x017eac,45
0x0c01,0x020e,11
0x01af62,0x6a8d,31
0x0141f8,0x01a577,25
0x01043b,0x01210d,67
0x014366,0x713e,17
0xd12c,0x0174f8,11
0x99c0,0xdd6e,16
0x010244,0x01b8ff,16
0x5654,0x7b6c,16
0x01668a,0x20c6,11
0x01b643,0x8fc3,24
0x01bd71,0x0174f8,11
0x01c0cd,0x1585,17
0x015c82,0xbc4a,24
0x2c6f,0x01b8ff,16
0x8867,0x5811,12
0xc9f4,0x7b6c,12
0x1bde,0xa09d,29
0x6e41,0xf7,12
0x015c0d,0x0195c3,17
0x01833b,0x7b6c,34
0x011661,0x01b8ff,16
0xba71,0x01b40d,34
0xfd21,0xf7,11
0x018469,0x713e,11
0x3738,0x9a45,17
0x010405,0x01704e,49
0x0168d4,0x20c6,16
0xb6cf,0x0174f8,16
0x919f,0xf7,20
0x012b5c,0x01a55d,215
0x01baeb,0x01e4,24
0x97af,0xa26e,17
0xcbf2,0xcc85,94
0x01b205,0x0100da,16
0x01b2ce,0xed9e,17
0x4044,0xf7,15
0x5d14,0x5d54,25
0x01d5df,0x014c26,17
0x01a8cd,0x1585,16
0x7bb2,0xf7,26
0xae49,0x0174f8,19
0x013cee,0x713e,226
0xf8c4,0x01b40d,12
0x7ef2,0x0174f8,72
0x22e3,0x01a577,12
0x5bef,0x01b8ff,32
0x018e1e,0x0174f8,11
0x01bf4c,0x0174f8,11
0x1b1e,0xf7,19
0x6c60,0x0174f8,59
0x013bb2,0x0136a4,16
0x018187,0x0174f8,73
0x017583,0x1585,12
0x01817f,0x20c6,11
0x016928,0xcc85,48
0x01d68a,0x010fba,10
0x014f3a,0x01b8ff,17
0xe9a7,0x0174f8,144
0x01a42a,0xcc85,23
0x01d239,0xbd78,11
0x014a1e,0x0174f8,16
0xb638,0x0174f8,33
0x015c77,0x0174f8,19
0x0132b4,0xf7,11
0x017371,0xed9e,10
0x014cbc,0xed9e,148
0x01167b,0x01b8ff,19
0x0663,0xf7,32
0x9069,0xf7,11
0x012130,0xf7,12
0x013d53,0x20c6,16
0x01011c,0x20c6,14
0x86ff,0x75a8,16
0xffaa,0x0174f8,26
0x40fa,0xf7,12
0x019d96,0x20c6,33
0x5bdc,0x0174f8,33
0x01baeb,0x01822c,16
0x01baeb,0xc06b,64
0xf277,0x0136a4,17
0xdb27,0x4910,16
0x9558,0x955b,11
0x8be8,0x16c5,34
0x015b97,0x01a577,11
0x70a3,0x01a577,16
0x4291,0x01a577,16
0x1114,0xf7,20
0xeabc,0x01a577,16
0x67a5,0x9993,24
0x0104a6,0x0174f8,79
0x01348d,0xf7,15
0x0f85,0x713e,45
0x907f,0xf7,16
0x95ac,0x01b8ff,11
0x5ee7,0x01b8ff,16
0x2039,0xbd40,11
0x011786,0x0174f8,17
0x0c2b,0xf7,12
0x8b59,0x2a29,12
0xb57c,0x0174f8,47
0x7cbb,0x099f,45
0x0104b4,0xf7,24
0x01803e,0xcc9c,12
0xc3dd,0x01481f,12
0x0917,0xf7,11
0x01b2bb,0x018d0c,16
0x01b48b,0x0174f8,19
0x01baeb,0x3ecf,64
0x0198e1,0x0174f8,20
0xc23a,0x01b8ff,16
0xc745,0xc6e2,12
0x8f46,0x013489,17
0x01c21d,0x01b8ff,16
0xad80,0x0d97,17
0x011024,0x20c6,16
0xc928,0x20c6,16
0xaf80,0xed9e,12
0x15a7,0x20c6,16
0x0172c6,0x01b8ff,24
0x1811,0xf7,17
0x35b7,0x0174f8,12
0x014f32,0x01b8ff,17
0x019344,0x01822c,12
0x8437,0x01b8ff,24
0xe596,0x01b8ff,24
0x5378,0xf7,12
0x01580c,0xf7,12
0x0674,0xf7,59
0x0130d1,0x0174f8,153
0x013ca2,0x20c6,16
0x01a442,0xcc85,23
0xe596,0x011f33,16
0x190d,0x5811,17
0x4a0a,0x0174f8,73
0x77a9,0xf7,19
0x01a9fc,0x01b8ff,44
0x010eb7,0x75a8,16
0x01798b,0xf7,12
0x411f,0x5dfb,12
0xbab5,0xf7,24
0x4d5f,0xf7,17
0x0106f4,0x713e,22
0x0128,0xf7,21
0x0153f7,0x0174f8,16
0xe7d5,0x01b8ff,16
0x016c7b,0xf7,33
0x011487,0x01b8ff,16
0x010be0,0xf7,12
0x01452d,0x0174f8,24
0x840d,0xf7,37
0x01baeb,0x0100da,16
0x013984,0x01b8ff,16
0x1101,0xf7,26
0xefe8,0x20c6,11
0x2a8a,0x5811,12
0x0123c0,0xbc4a,23
0x01a7d7,0x0174f8,11
0x01381c,0xf7,16
0x012c48,0x0174f8,17
0x35ee,0x0177ec,25
0x010a43,0x6502,17
0xa1d3,0xd819,33
0x01b579,0xf7,11
0xb5f9,0x0162f3,15
0x99c0,0x0578,24
0x71d2,0x01b8ff,48
0xd54c,0x0174f8,27
0x01b311,0x01b4ce,17
0x01c2,0xf7,23
0xc75e,0x01b8ff,16
0x631a,0x126d,10
0x0213,0x0174f8,65
0xacaf,0xdd6e,31
0x013ca2,0x0177ec,24
0x4e4a,0xf7,22
0x01209b,0x016a99,17
0x0166e1,0x01b40d,10
0x76f6,0x01a55d,12
0xfd21,0x0108cf,25
0x017031,0xf7,11
0x2f8d,0x01a577,11
0x01a8ba,0x01704e,87
0xc68e,0x1585,19
0x017fb3,0x0174f8,69
0xd543,0x713e,60
0x011f4f,0x0134d9,49
0x01548b,0x016d47,24
0x013b11,0x01b8ff,16
0x018d1d,0x0127c6,41
0xd648,0x0174f8,33
0xbc00,0x0174f8,92
0xe90c,0x1585,17
0xd97b,0xa26e,17
0xc6d1,0xeaa6,161
0xe727,0x0174f8,223
0x1f63,0x888f,20
0x01316c,0x0174f8,16
0x0184d0,0xbd40,16
0x01377c,0x713e,12
0x73b1,0x713e,35
0x0141d8,0x010efd,11
0x01a373,0x1585,83
0x806a,0x7b6c,11
0x01dd49,0x014c26,34
0x518a,0x4e50,11
0x012ba5,0x019412,14
0xbef0,0x4e50,20
0xcbf4,0xcc85,64
0x01fa,0xf7,14
0xf55c,0x0174f8,17
0x3657,0x713e,11
0x015ba3,0x01704e,57
0xd481,0x0578,24
0x015f42,0x01ad2c,17
0xdd9d,0x98f5,17
0x79ae,0xdd6e,14
0xeaa0,0x713e,15
0x4a3b,0x0d97,12
0x93b2,0xbc4a,15
0x010475,0xf7,26
0x3efc,0xf7,33
0x0154e7,0xed9e,40
0x010928,0x126d,12
0x017212,0xf7,25
0x0182ac,0x0174f8,108
0x017e68,0x6f96,12
0x0114e8,0x20c6,16
0x9f4b,0x20c6,16
0x0184e2,0x7b6c,11
0x012b94,0x0174f8,71
0xda61,0x713e,25
0x010e95,0xed9e,289
0x014416,0xf7,16
0x66e0,0x01a577,11
0x0141a7,0x0145e0,31
0xbe31,0x4e50,12
0x5395,0xf7,11
0x01c984,0x01a577,16
0x8311,0x01b8ff,11
0x5528,0xf7,31
0xbcf0,0x018d0c,16
0x013d9b,0x0134d9,41
0x652c,0x1585,265
0xdc85,0x0174f8,24
0x0115ca,0x713e,20
0x016192,0x5811,36
0x01427a,0x01a577,14
0x11db,0x20c6,16
0x7d1c,0x01b8ff,12
0x014875,0x018d0c,32
0x9d19,0xfa3b,11
0x017d51,0x0174f8,233
0x86ff,0x6f96,16
0x478c,0x0174f8,44
0xce3e,0x0174f8,25
0x010735,0xf7,12
0x75d8,0xb8c3,12
0xdcf4,0x01210d,60
0x01b7bd,0x20c6,40
0xc6c4,0x20c6,19
0xf42a,0x20c6,16
0xa6a7,0x018d0c,16
0xebd0,0x713e,17
0x4dce,0xf7,15
0x0184a3,0x01cfd4,17
0x6312,0xf7,11
0x012598,0x5811,24
0xe276,0x20c6,17
0x1cb5,0x99a2,20
0xb3d6,0xf7,11
0xeb1d,0x0134d9,57
0x4777,0x0174f8,41
0x08eb,0x098a,12
0x015e89,0xcc85,12
0xe965,0xbbfd,212
0x4f41,0x20c6,11
0x01748a,0xcc9c,12
0xc394,0x5811,25
0xe821,0x018d0c,616
0x01204b,0x0174f8,16
0x012931,0x5811,10
0x1ed3,0x21d1,12
0x011a2d,0x01a577,11
0x0106ba,0x20c6,11
0x26b5,0x01b8ff,16
0x01099d,0xf7,11
0x016264,0x7b6c,15
0x6366,0xf7,11
0xf045,0x0d97,11
0x107f,0x4ac4,11
0xd2c2,0xf7,12
0xf939,0xa97a,17
0x153a,0xf7,31
0xa63a,0xed9e,16
0x41a1,0x01b8ff,11
0xe7fe,0xa26e,25
0xe9e0,0x018d0c,359
0x017f13,0x713e,16
0x011c2d,0x20c6,19
0x417d,0xf7,11
0x0199c1,0x0174f8,81
0x0187f9,0x0d97,12
0xfcea,0x0174f8,20
0x013165,0x0174f8,33
0x7bee,0x01b8ff,17
0x01c250,0x01a577,16
0x017d5c,0xed9e,16
0xbd1e,0xeaa6,20
0x4f40,0xd819,11
0x01311c,0x01a577,200
0x4a0a,0x9ad4,32
0x0192b0,0xf7,12
0x0141b7,0xed9e,20
0x01ce96,0x01cfd4,161
0xe67f,0x48c5,12
0x93a8,0x11e3,12
0x014258,0x0174f8,16
0xd6b2,0xf7,12
0x4d17,0xf7,11
0x015145,0xbbfd,16
0x95eb,0x4e50,11
0x50ca,0x20c6,16
0x012f24,0xf7,12
0x9462,0x5811,17
0x7dc5,0xa26e,17
0x01572c,0x01b8ff,11
0xbc09,0x0d97,12
0x99b9,0x9993,12
0xf9e7,0x20c6,16
0x6d44,0xbc4a,16
0xaf61,0x01b8ff,16
0x28a2,0x20c6,24
0x0167e1,0x4e50,11
0x9b69,0x01b8ff,16
0xbf89,0x01b8ff,17
0xbe58,0xafa1,12
0x4c3f,0x01a577,16
0x01a86d,0x1281,12
0x01538a,0x1585,11
0x4f59,0xf7,15
0x9cf2,0x0174f8,16
0x012c63,0x013489,17
0x9dd4,0x01a577,16
0x013a46,0x018d0c,24
0x0178bb,0x01a577,29
0x3b89,0x7b6c,12
0x0102a0,0x0174f8,16
0x0213,0xf7,34
0x018924,0x20c6,16
0x6366,0x0100da,52
0x012fd9,0x3a0e,12
0x01baeb,0x8253,16
0xfd72,0x0174f8,22
0x012ab3,0x48c5,17
0x1109,0xf7,23
0x8e82,0x01a577,16
0x21dd,0xf7,20
0x43e7,0xf7,20
0x52,0x0174f8,11
0xdb5b,0x0174f8,32
0x0197e8,0x6f96,15
0x9439,0xf7,12
0x8f0b,0x1585,17
0xe301,0x1585,17
0x018003,0x0174f8,57
0x01b5a9,0x01b40d,52
0xd9d1,0x01b8ff,32
0x7991,0x0188a2,11
0x01a5d4,0x01be64,28
0x013306,0x0174f8,58
0x013d6c,0x713e,28
0xc4b5,0x20c6,17
0x4f2c,0x01b8ff,32
0x0174a8,0x7b6c,11
0xd552,0x01a577,16
0x4219,0x1585,11
0x016532,0xf7,11
0x07bb,0xf7,17
0x2e87,0x20c6,16
0xa295,0xf7,24
0xe8c2,0xf7,11
0x161f,0x16c5,15
0x4667,0x1585,17
0xb7c7,0x20c6,16
0x01c184,0x0112bc,15
0x1261,0x01b8ff,24
0x014abb,0x20c6,16
0x8e47,0x0174f8,32
0x1681,0x89c2,47
0x1982,0xb8c3,18
0xeb6b,0xa26e,57
0x562d,0x20c6,11
0x015e85,0xcc9c,12
0x7302,0x7b6c,11
